text,video,Frame_hate,random_frame,random_ocr_text
" Drew is retweeting Andy Ngo's tweet where he says,",non_hate_video_59,0,non_hate_video_59_frame18660.jpg,Search Twitter Login Sign up @ Mason gla zi er Black Rebel@ SpaceForce USA 59 m Iam happy to see the mob revenged to my stabbing.  # Reopen America Now. . .  @ Natalie Texas Follow Andy Ngo@ Mr Andy Ngo· 12 h A mob beats a man in the middle of downtown Portland. They say he Show more stabbed someone. # Portland Riots Black Lives Matter What' s happening In memoriam- 2 hours ago Legendary TV host Regis Phil bin has died at age 88 Trending with: Regis Phil bin and RIP Regis # The Fugitive Qui bi Coming August 3 rd To Qui bi Promoted by Qui bi Trending in United States Type here to search
" A mob beats a man in the middle of downtown Portland. They say he stabbed someone. Oh, okay. Let's look at this then. Don't let that people go!",non_hate_video_59,0,non_hate_video_59_frame19020.jpg,P/
 Don't let that people go!,non_hate_video_59,0,non_hate_video_59_frame19440.jpg,P 4
 Don't let that people go!,non_hate_video_59,0,non_hate_video_59_frame19530.jpg,300
 Arrest him!,non_hate_video_59,0,non_hate_video_59_frame19680.jpg,M
 Arrest him!,non_hate_video_59,0,non_hate_video_59_frame19830.jpg,V
 Arrest him! Arrest him!,non_hate_video_59,0,non_hate_video_59_frame19890.jpg,HIS
 Don't fuck him up!,non_hate_video_59,0,non_hate_video_59_frame19980.jpg,G G
 Arrest him! Arrest him!,non_hate_video_59,0,non_hate_video_59_frame20040.jpg,刘康真
" Arrest him, motherfucker!",non_hate_video_59,0,non_hate_video_59_frame20190.jpg,Pr
" Oh, my God. He's been...",non_hate_video_59,0,non_hate_video_59_frame20310.jpg,555
 Don't let him throw that!,non_hate_video_59,0,non_hate_video_59_frame20370.jpg,"P"""
 He's down so much. He's down so much.,non_hate_video_59,0,non_hate_video_59_frame20520.jpg,100
 He's down so much.,non_hate_video_59,0,non_hate_video_59_frame20580.jpg,TRE
 He's down so much.,non_hate_video_59,0,non_hate_video_59_frame20640.jpg,B H
 He's down so much.,non_hate_video_59,0,non_hate_video_59_frame20700.jpg,L L
 He's down so much.,non_hate_video_59,0,non_hate_video_59_frame20760.jpg,800
 He's down so much.,non_hate_video_59,0,non_hate_video_59_frame20820.jpg,011
 He's down so much.,non_hate_video_59,0,non_hate_video_59_frame20910.jpg,Ler
 He's down so much.,non_hate_video_59,0,non_hate_video_59_frame20940.jpg,2 P
 He's down so much.,non_hate_video_59,0,non_hate_video_59_frame21000.jpg,888
 He's down so much.,non_hate_video_59,0,non_hate_video_59_frame21060.jpg,XO.
 He's down so much. He's down so much. Keep his ass here! Keep his ass here! Keep his ass here!,non_hate_video_59,0,non_hate_video_59_frame21150.jpg,R D
 Keep his ass here!,non_hate_video_59,0,non_hate_video_59_frame21210.jpg,800
 Keep his ass here!,non_hate_video_59,0,non_hate_video_59_frame21270.jpg,PP I
 Keep his ass here!,non_hate_video_59,0,non_hate_video_59_frame21330.jpg,888
 Keep his ass here!,non_hate_video_59,0,non_hate_video_59_frame21360.jpg,XN
 Keep his ass here!,non_hate_video_59,0,non_hate_video_59_frame21450.jpg,5.
 Keep his ass here!,non_hate_video_59,0,non_hate_video_59_frame21480.jpg,888
 Keep his ass here!,non_hate_video_59,0,non_hate_video_59_frame21570.jpg,01 1
 Keep his ass here!,non_hate_video_59,0,non_hate_video_59_frame21630.jpg,800
 Keep his ass here!,non_hate_video_59,0,non_hate_video_59_frame21690.jpg,X
" Keep his ass here! Keep his ass here! The funny thing is, some of these people who are gang-stomping this guy, they're gonna find out that they were beating up a fellow Antifa,",non_hate_video_59,0,non_hate_video_59_frame22020.jpg,100
" and that he's a pedo, and that he stabbed the black guy, and they're going to be so confused.",non_hate_video_59,0,non_hate_video_59_frame22320.jpg,D D
" Wait, did I do a good thing by beating him up or not? I can't tell.",non_hate_video_59,0,non_hate_video_59_frame22530.jpg,FV
" Did I just beat up a freedom fighter who fights against black Nazis, or did I beat up a white Nazi who claims to be fighting against black Nazis who are not?",non_hate_video_59,0,non_hate_video_59_frame22650.jpg,K
" I mean, he's a pedo. Did I do a good thing? Do I do a bad thing? Did I",non_hate_video_59,0,non_hate_video_59_frame22860.jpg,X
 attack one of my own? Or are they not one of my own? Yeah. That's how morally bankrupt these people,non_hate_video_59,0,non_hate_video_59_frame23160.jpg,SKY
" are. Moving on. Let's see what else we got here. And another tweet by Andy Ngo, retweeted by Black",non_hate_video_59,0,non_hate_video_59_frame23400.jpg,"Q Search Twitter Login Sign up 15 15 See new Tweets New to Twitter?  Black Rebel@ SpaceForce USA_ 55 m Sign up now to get your own personalized timeline!  I' m glad people stepped into drag my attacker to the police he' s currently sitting on a$ 250,000 bail for felony assault Sign up Andy Ngo@ Mr Andy Ngo· 11 h More chaos in the streets of downtown Portland at the riot. Some person is dragged away.  You might like"
" Rebel with the message, I'm glad people stepped in to drag my attacker to the police.",non_hate_video_59,0,non_hate_video_59_frame23580.jpg,"Search Twitter Login Sign up 15 See new Tweets 211 New to Twitter?  Black Rebel@ SpaceForce USA_ 55 m Sign up now to get your own personalized timeline!  I' m glad people stepped into drag my attacker to the police he' s currently sitting on a$ 250,000 bail for felony assault Sign up Andy Ngo@ Mr Andy Ngo- 11 h More chaos in the streets of downtown Portland at the riot. Some person is dragged away.  You might like Type here to search"
" He's currently sitting on a $250,000 bail for felony assault.",non_hate_video_59,0,non_hate_video_59_frame23730.jpg,"Search Twitter Login Sign up 13 New to Twitter?  Black Rebel@ SpaceForce USA_ 55 m Sign up now to get your own personalized timeline!  I' m glad people stepped into drag my attacker to the police he' s currently sitting on a$ 250,000 bail for felony assault Sign up Andy Ngo@ Mr Andy Ngo· 11 h More chaos in the streets of downtown Portland at the riot. Some person is dragged away.  You might like Charlotte Cuthbert son Follow Type here to search"
" Is this the same video? More chaos than us, right?",non_hate_video_59,0,non_hate_video_59_frame23760.jpg,"Search Twitter Login Sign up I' m glad people stepped into drag my attacker to the police he' s currently sitting on a$ 250,000 bail for felony assault Sign up Andy Ngo@ Mr Andy Ngo· 11 h More chaos in the streets of downtown Portland at the riot. Some person is dragged away.  You might like Charlotte Cuthbert son @ charlotte cut hbo Follow 0:4944.1 K views Type here to search"
" No, different video.",non_hate_video_59,0,non_hate_video_59_frame23850.jpg,"Search Twitter Login Sign up I' m glad people stepped into drag my attacker to the police he' s currently sitting on a$ 250,000 bail for felony assault Sign up Andy Ngo@ Mr Andy Ngo- 11 h More chaos in the streets of downtown Portland at the riot. Some person is dragged away.  You might like Charlotte Cuthbert son @ charlotte cut hbo Follow 44.1 K views 0:15/1:02"
 So Andy Ngo's tweet is more chaos in the streets of downtown Portland.,non_hate_video_59,0,non_hate_video_59_frame23940.jpg,"Search Twitter Login Sign up I' m glad people stepped into drag my attacker to the police he' s currently sitting on a$ 250,000 bail for felony assault Sign up Andy Ngo@ Mr Andy Ngo- 11 h More chaos in the streets of downtown Portland at the riot. Some person is dragged away.  You might like Charlotte Cuthbert son @ charlotte cut hbo Follow 0:4444.1 K views Type here to search"
" At the right, some person is dragged away. Oh, my God. Yeah, take him to the car.",non_hate_video_59,0,non_hate_video_59_frame25740.jpg,A
 There you go.,non_hate_video_59,0,non_hate_video_59_frame25920.jpg,"Search Twitter Login Sign up I' m glad people stepped into drag my attacker to the police he' s currently sitting on a$ 250,000 bail for felony assault Sign up O Andy Ngo@ Mr Andy Ngo· 11 h More chaos in the streets of downtown Portland at the riot. Some person is dragged away.  Watch again You might like Charlotte Cuthbert son @ charlotte cut hbo Follow 44.1 K views 1:02/1:02 Type here to search"
 Now what else we have here?,non_hate_video_59,0,non_hate_video_59_frame25950.jpg,"Search Twitter Login Sign up mos a ic 2 g 2@ mos a ic 2 g 2-7 h New to Twitter?  Replying to@ MacS miff Richard Blake Ham pe was arrested on 250.000 bond. Why was the black Sign up now to get your own personalized timeline re be/ in Portland? That' s that shit that wait, I' m hearing in 5,4 3.2. . . Q an on, Fox News A xi os, will probably have him on instead of the Sign up man whose head was split with rubber bullet 15 40 211 Black Rebel@ SpaceForce USA. 1 h I' m glad people stepped into drag my attacker to the police he' s currently sitting on a$ 250,000 bail for felony assault Andy Ngo@ Mr Andy Ngo- 11 h More chaos in the streets of downtown Portland at the riot. Some person is dragged away.  You might like Type here to search"
" Black Rebel, 48 minutes ago as of my time.",non_hate_video_59,0,non_hate_video_59_frame26040.jpg,"Search Twitter Login Sign up 210 Following 6,099 Followers New to Twitter?  Tweets Tweets& replies Media Likes Sign up now to get your own personalized timeline l Black Rebel@ SpaceForce USA_ 48 m Sign up Iam in Portland because it' s a free Country.  mosaic 2 g 2@ mosaic 2 g 2-7 h Replying to@ Mac Sm if f Richard Blake Ham pe was arrested on 250.000 bond. Why was the“ black rebel in Portland? That' s that shit that_ wait, I' m hearing in 5.4 3,2. . . . Qa non Fox News A xi os, will probably have him on instead of the man whose head was split with rubber bullet 15 40 211 000 Black Rebel@ SpaceForce USA_ 1 h I' m glad people stepped into drag my attacker to the police he' s currently You might like sitting on a$ 250,000 bail for felony assault Type here to search"
 So that's around 6 p.m. Eastern or 3 p.m. Pacific.,non_hate_video_59,0,non_hate_video_59_frame26100.jpg,"Search Twitter Login Sign up 210 Following 6,099 Followers New to Twitter?  Tweets Tweets& replies Media Likes Sign up now to get your own personalized timeline l Black Rebel@ SpaceForce USA_ 48 m Sign up Iam in Portland because it' s a free Country.  mosaic 2 g 2@ mosaic 2 g 2-7 h Replying to@ Mac Sm if f Richard Blake Ham pe was arrested on 250.000 bond. Why was the“ black rebel in Portland? That' s that shit that_ . . wait, I' m hearing in 5.4 3,2. . . . Qa non, Fox News A xi os, will probably have him on instead of the man whose head was split with rubber bullet 15 40 211 000 Black Rebel@ SpaceForce USA_ 1 h I' m glad people stepped into drag my attacker to the police he' s currently You might like sitting on a$ 250,000 bail for felony assault Type here to search"
 I'm in Portland because it's a free country.,non_hate_video_59,0,non_hate_video_59_frame26340.jpg,"Search Twitter Login Sign up 210 Following 6,099 Followers New to Twitter?  Tweets Tweets& replies Media Likes Sign up now to get your own personalized timeline!  Black Rebel@ SpaceForce USA- 55 m Sign up Iam in Portland because it' s a free Country.  mosaic 2 g 2@ mosaic 2 g 2-7 h Replying to@ Mac Sm if f Richard Blake Ham pe was arrested on 250.000 bond. Why was the“ black rebel in Portland? That' s that shit that_ wait, I' m hearing in 5.4 3,2. . . . Qa non, Fox News, A xi os, will probably have him on instead of the man whose head was split with rubber bullet 15 40 211 000 Black Rebel@ SpaceForce USA_ 1 h I' m glad people stepped into drag my attacker to the police he' s currently You might like sitting on a$ 250,000 bail for felony assault Type here to search"
 And he's responding to this here.,non_hate_video_59,0,non_hate_video_59_frame26370.jpg,"Search Twitter Login Sign up 210 Following 6,099 Followers New to Twitter?  Tweets Tweets& replies Media Likes Sign up now to get your own personalized timeline!  Black Rebel@ SpaceForce USA- 55 m Sign up Iam in Portland because it' s a free Country.  mosaic 2 g 2@ mosaic 2 g 2-7 h Replying to@ Mac Smiff Richard Blake Ham pe was arrested on 250.000 bond. Why was the“ black rebel in Portland? That' s th@ shit that_ wait, I' m hearing in 5.4 3.2. . . . Qa non, Fox News, A xi os, will probably have him on instead of the man whose head was split with rubber bullet 15 40 211 000 Black Rebel@ SpaceForce USA_ 1 h I' m glad people stepped into drag my attacker to the police he' s currently You might like sitting on a$ 250,000 bail for felony assault Type here to search"
 Let's see what this is.,non_hate_video_59,0,non_hate_video_59_frame26430.jpg,"Search Twitter Login Sign up 210 Following 6,099 Followers New to Twitter?  Tweets Tweets& replies Media Likes Sign up now to get your own personalized timeline!  Black Rebel@ SpaceForce USA- 55 m Sign up Iam in Portland because it' s a free Country.  mosaic 2 g 2@ mosaic 2 g 2-7 h Replying to@ Mac Smiff Richard Blake Ham pe was arrested on 250.000 bond. Why was the“ black rebel in Portland? That' s that shit that_ wait, I' m hearing in 5.4 3,2. . . . . . . . . . . . . . . . . . . . .  Qa non, Fox News A xi os, Will probably have him on instead of the man whose head was split with rubber bullet 15 40 211 000 Black Rebel@ SpaceForce USA- 1 h I' m glad people stepped into drag my attacker to the police he' s currently You might like sitting on a$ 250,000 bail for felony assault Type here to search"
 This is a tweet by Mosaic2G2 i'm sorry i don't know who,non_hate_video_59,0,non_hate_video_59_frame26580.jpg,"Search Twitter Login Sign up mos a ic 2 g 2 @ mos a ic 2 g 2 New to Twitter?  Sign up now to get your own personalized timeline!  Replying to@ Mac Smiff Richard Blake Ham pe was arrested on 250.000 bond.  Sign up Why was the“ black rebel"" in Portland? That' s that shit that. . . wait, I' m hearing i 95,4,3,2. . . . Q an on, Fox News Relevant people , A xi os, will probably have him on instead of the man mos a ic 2 g 2 whose head was split with rubber bullet @ mos a ic 2 g 2 Follow 10:14 AM- Jul 25,2020 from Oregon, USA- Twitter for iPhone 8 th Algebra/ US History Reacher; Equity Co- pilot; Oregon Distinguished Educator; Nominee- Oregon Teacher of 11 Re tweets and comments 16 Likes the Year; Seeking elevation in parenting/ partnering Block Button UN LIM l. . .  @ Mac Smiff Follow Question Always@ re condo 0321·9 m People keep asking what my role in all Type here to search"
 that is richard blake hampie was arrested on 200 and well you mean 250 000 bond you wrote 250,non_hate_video_59,0,non_hate_video_59_frame26730.jpg,"Search Twitter Login Sign up mos a ic 2 g 2 @ mos a ic 2 g 2 New to Twitter?  Sign up now to get your own personalized timeline!  Replying to@ Mac Smiff Richard Blake Ham pe was arrested on 250.000 bond.  Sign up Why was the"" black rebel"" in Portland? That' s that shit that. . . wait, I' m hearing i 9,5,4,3,2. . . . Q an on, Fox News Relevant people , A xi os, will probably have him on instead of the man mos a ic 2 g 2 who se head was split with rubber bullet @ mos a ic 2 g 2 Follow 10:14 AM- Jul 25,2020 from Oregon, USA- Twitter for iPhone 8 th Algebra/ US History Reacher; Equity Co- pilot; Oregon Distinguished Educator; Nominee- Oregon Teacher of 11 Re tweets and comments 16 Likes the Year; Seeking elevation in parenting/ partnering Block Button UN LIM l. . .  @ Mac Smiff Follow Question Always@ re cond 0321-9 m People keep asking what my role in all Type here to search"
" bond why was the quote black rebel unquote in portland that's the shit that, wait, I'm hearing in 5, 4, 3, 2, QAnon, Fox News, Axios will probably have him on instead of the man whose head was split with a rubber bullet.",non_hate_video_59,0,non_hate_video_59_frame27180.jpg,"Search Twitter Login Sign up mos a ic 2 g 2 @ mos a ic 2 g 2 New to Twitter?  Sign up now to get your own personalized timeline!  Replying to@ Mac Smiff Richard Blake Ham pe was arrested on 250.000 bond.  Sign up Why was the“ black rebel"" in Portland? That' s that shit that. . . wait, I' m hearing in 5,4,3,2. . . . Q an on, Fox News Relevant people , A xi os, will probably have him on instead of the man mos a ic 2 g 2 who se head was split with rubber bullet @ mos a ic 2 g 2 Follow 10:14 AM- Jul 25,2020 from Oregon, USA- Twitter for iPhone 8 th Algebra/ US History Reacher, Equity Co- pilot; Oregon Distinguished Educator; Nominee- Oregon Teacher of 11 Re tweets and comments 16 Likes the Year; Seeking elevation in parenting/ partnering Block Button UN LIM l. . .  @ Mac Smiff Follow Question Always@ re condo 0321-9 m People keep asking what my role in all Type here to search"
 on to say they're not always that literate but i think we get the idea basically he deserved it because he was there he was a black man who dared to disagree with them in their town how,non_hate_video_59,0,non_hate_video_59_frame27840.jpg,"Search Twitter Login Sign up Block Button UNLIMITED@ Mac Sm if. 10 h Hearing a Blackman was stabbed by a character clad in all black who was New to Twitter?  chased to 7-11 but then police came and the man“ escaped""  Sign up now to get your own personalized timeline!  Can anyone verify this? Feel free to DMme.  Sign up 10 24 mosaic 2 g 2 Relevant people Replying to@ Mac Sm iff mosaic 2 g 2 @ mosaic 2 g 2 Follow Richard Blake Ham pe was arrested on 250.000 bond.  8 th Algebra/ US History Reacher; Equity Why was the“ black rebel” in Portland? That‘ s that shit Co- pilot; Oregon Distinguished that. . . wait, I' m hearing in 5,4,3,2. . . . Q an on, Fox News Educator; Nominee- Oregon Teacher of the Year; Seeking elevation in , A xi os, will probably have him on instead of the man parenting/ partnering whose head was split with rubber bullet Block Button UN LIM! . .  @ Mac Sm iff Follow 10:14 AM- Jul 25,2020 from Oregon, USA- Twitter for iPhone People keep asking what my role in all Type here to search"
 fucking tolerant of you fucking bigots and that person was responding to this by block button,non_hate_video_59,0,non_hate_video_59_frame27960.jpg,"Search Twitter Login Sign up Block Button UNLIMITED@ Mac Sm if. 10 h Hearing a Blackman was stabbed by a character clad in all black who was New to Twitter?  chased to 7-11 but then police came and the man“ escaped""  Sign up now to get your own personalized timeline l Can anyone verify this? Feel free to DMme.  Sign up 10 24 mosaic 2 g 2 Relevant people Replying to@ Mac Sm iff mosaic 2 g 2 @ mosaic 2 g 2 Follow Richard Blake Ham pe was arrested on 250.000 bond.  8 th Algebra/ US History Reacher; Equity Why was the“ black rebel"" if i Portland? That' s that shit Co- pilot; Oregon Distinguished that. . . wait, I' m hearing in 5,4,3,2. . . . Q an on, Fox News Educator; Nominee- Oregon Teacher of the Year; Seeking elevation in , A xi os, will probably have him on instead of the man parenting/ partnering whose head was split with rubber bullet Block Button UN LIM! . .  @ Mac Sm iff Follow 10:14 AM- Jul 25,2020 from Oregon, USA- Twitter for iPhone People keep asking what my role in all Type here to search"
 unlimited who tweeted hearing a black man was stabbed by a character clad in all black well,non_hate_video_59,0,non_hate_video_59_frame28230.jpg,"Search Twitter Login Sign up Block Button UNLIMITED@ Mac Sm if- 10 h Hearing a Blackman was stabbed by a character clad in all black who was New to Twitter?  chased to 7-11 but then police came and the man“ escaped""  Sign up now to get your own personalized timeline l Can anyone verify this? Feel free to DM me.  Sign up 10 24 mosaic 2 g 2 Relevant people Replying to@ Mac Sm iff mosaic 2 g 2 @ mosaic 2 g 2 Follow Richard Blake Ham pe was arrested on 250.000 bond.  8 th Algebra/ US History Reacher; Equity Why was the"" black rebel"" in Portland? That' s that shit Co- pilot; Oregon Distinguished that. . . wait, I' m hearing in 5,4,3,2. . . . Q an on, Fox News Educator; Nominee- Oregon Teacher of the Year; Seeking elevation in , A xi os, will probably have him on instead of the man parenting/ partnering whose head was split with rubber bullet Block Button UN LIM! . .  @ Mac Sm iff Follow 10:14 AM- Jul 25,2020 from Oregon, USA- Twitter for iPhone People keep asking what my role in all Type here to search"
 he wasn't who was chased to 7-eleven but the police came and the man quote-unquote escaped can anyone verify,non_hate_video_59,0,non_hate_video_59_frame28320.jpg,"Search Twitter Login Sign up Block Button UNLIMITED@ Mac Sm if. 10 h Hearing a Blackman was stabbed by a character clad in all black who was New to Twitter?  chased to 7-11 but then police came and the man“ escaped""  Sign up now to get your own personalized timeline l Can anyone verify this? Feel free to DM me.  Sign up 10 24 mosaic 2 g 2 Relevant people Replying to@ Mac Sm iff mosaic 2 g 2 @ mosaic 2 g 2 Follow Richard Blake Ham pe was arrested on 250.000 bond.  8 th Algebra/ US History Reacher; Equity Why was the“ black rebel"" in Portland? That' s that shit Co- pilot; Oregon Distinguished that. . . wait, I' m hearing in 5,4,3,2. . . . Q an on, Fox News Educator; Nominee- Oregon Teacher of the Year; Seeking elevation in , A xi os, will probably have him on instead of the man parenting/ partnering whose head was split with rubber bullet Block Button UN LIM! . .  @ Mac Sm iff Follow 10:14 AM- Jul 25,2020 from Oregon, USA- Twitter for iPhone People keep asking what my role in all Type here to search"
 this feel free to dm me maybe they're talking about a different incident i'm not sure but,non_hate_video_59,0,non_hate_video_59_frame28470.jpg,"Search Twitter Login Sign up Block Button UNLIMITED@ Mac Sm if- 10 h Hearing a Blackman was stabbed by a character clad in all black who was New to Twitter?  chased to 7-11 but then police came and the man“ escaped""  Sign up now to get your own personalized timeline l Can anyone verify this? Feel free to DMme.  Sign up 10 24 mosaic 2 g 2 Relevant people Replying to@ Mac Sm iff mosaic 2 g 2 @ mosaic 2 g 2 Follow Richard Blake Ham pe was arrested on 250.000 bond.  8 th Algebra/ US History Reacher; Equity Why was the“ black rebel"" in Portland? That' s that shit Co- pilot; Oregon Distinguished that. . . wait, I' m hearing in 5,4,3,2. . . . Q an on, Fox News Educator; Nominee- Oregon Teacher of the Year; Seeking elevation in , A xi os, will probably have him on instead of the man parenting/ partnering whose head was split with rubber bullet Block Button UN LIM! . .  @ Mac Sm iff Follow 10:14 AM- Jul 25,2020 from Oregon, USA- Twitter for iPhone People keep asking what my role in all Type here to search"
 this guy is apparently talking about richard so yeah he deserved it is uh is what this person's,non_hate_video_59,0,non_hate_video_59_frame28740.jpg,"Search Twitter Login Sign up Block Button UNLIMITED@ Mac Sm if. 10 h Hearing a Blackman was stabbed by a character clad in all black who was New to Twitter?  chased to 7-11 but then police came and the man“ escaped""  Sign up now to get your own personalized timeline l Can anyone verify this? Feel free to DM me.  Sign up 10 24 mosaic 2 g 2 Relevant people Replying to@ Mac Sm iff mosaic 2 g 2 @ mosaic 2 g 2 Follow Richard Blake Ham pe was arrested on 250.000 bond.  8 th Algebra/ US History Reacher; Equity Why was the“ black rebel"" in Portland? That' s that shit Co- pilot; Oregon Distinguished that. . . wait, I' m hearing in 5,4,3,2. . . . Q an on, Fox News Educator; Nominee- Oregon Teacher of the Year; Seeking elevation in , A xi os, will probably have him on instead of the man parenting/ partnering whose head was split with rubber bullet Block Button UN LIM. . .  @ Mac Sm iff Follow 10:14 AM- Jul 25,2020 from Oregon, USA- Twitter for iPhone People keep asking what my role in all Type here to search"
 saying but black rebels response drew's response to the question of what were you doing in portland,non_hate_video_59,0,non_hate_video_59_frame28950.jpg,"Search Twitter Login Sign up 210 Following 6,293 Followers New to Twitter?  Tweets Tweets& replies Media Likes Sign up now to get your own personalized timeline l Black Rebel@ SpaceForce USA_ 57 m Sign up Iam in Portland because it' s a free Country.  mosai c 2 g 2@ mosai c 2 g 2-8 h Replying to@ Mac Smiff Richard Blake Ham pe was arrested on 250.000 bond. Why was the“ black rebel in Portland? That' s that shit that_ wait, I' m hearing in 5,4 3,2. . . . Qa non, Fox News A xi os, will probably have him on instead of the man whose head was split with rubber bullet 15 40 211 000 Black Rebel@ SpaceForce USA_ 1 h I' m glad people stepped into drag my attacker to the police he' s currently Yes moh ng You might like sitting on a$ 250,000 bail for felony assault Type here to search"
 is i am in portland because it's a free country you people don't understand this is fucking america,non_hate_video_59,0,non_hate_video_59_frame29160.jpg,"Search Twitter Login Sign up 210 Following 6,293 Followers New to Twitter?  Tweets Tweets& replies Media Likes Sign up now to get your own personalized timeline l Black Rebel@ SpaceForce USA_ 57 m Sign up Iam in Portland because it' s a free Country.  mosai c 2 g 2@ mosai c 2 g 2-8 h Replying to@ Mac Smiff Richard Blake Ham pe was arrested on 250.000 bond. Why was the“ black rebel in Portland? That' s that shit that wait, I' m hearing in 5,4 3,2. . . . . . . . . . . . . . . . . . . . .  Man whose head was split with rubber bullet 15 40 211 000 Black Rebel@ SpaceForce USA_ 1 h I' m glad people stepped into drag my attacker to the police he' s currently You might like sitting on a$ 250,000 bail for felony assault Type here to search"
 you don't get to own a town and say get the fuck out of our town that we've heard antifa say for,non_hate_video_59,0,non_hate_video_59_frame29280.jpg,"Search Twitter Login Sign up 210 Following 6,293 Followers New to Twitter?  Tweets Tweets& replies Media Likes Sign up now to get your own personalized timeline l Black Rebel@ SpaceForce USA- 57 m Sign up Iam in Portland because it' s a free Country.  mosai c 2 g 2@ mosai c 2 g 2-8 h Replying to@ Mac Smiff Richard Blake Ham pe was arrested on 250.000 bond. Why was the“ black rebel in Portland? That' s that shit that. . . wait, I' m hearing in 5,4 3,2. . . . . . . . . . . . . . . . . . . . .  Q an on, Fox News. A xi os, will probably have him on instead of the man whose head was split with rubber bullet 15 40 211 000 Black Rebel@ SpaceForce USA- 1 h I' m glad people stepped into drag my attacker to the police he' s currently You might like sitting on a$ 250,000 bail for felony assault Type here to search"
 years now get out of our town get out of portland get out of berkeley get out of this it's,non_hate_video_59,0,non_hate_video_59_frame29400.jpg,"Search Twitter Login Sign up 210 Following 6,293 Followers New to Twitter?  Tweets Tweets& replies Media Likes Sign up now to get your own personalized timeline l Black Rebel@ SpaceForce USA_ 57 m Sign up Iam in Portland because it' s a free Country.  mosai c 2 g 2@ mosai c 2 g 2-8 h Replying to@ Mac Smiff Richard Blake Ham pe was arrested on 250.000 bond. Why was the“ black rebel in Portland? That' s that shit that_ wait, I' m hearing in 5,4 3,2. . . . Qa non, Fox News A xi os, will probably have him on instead of the man whose head was split with rubber bullet 15 40 211 000 Black Rebel@ SpaceForce USA_ 1 h I' m glad people stepped into drag my attacker to the police he' s currently Yes moh ng You might like sitting on a$ 250,000 bail for felony assault Type here to search"
 not yours it's not fucking yours okay oh and then at the same time they have the gall to be like,non_hate_video_59,0,non_hate_video_59_frame29670.jpg,"Search Twitter Login Sign up 210 Following 6,293 Followers New to Twitter?  Tweets Tweets& replies Media Likes Sign up now to get your own personalized timeline!  Black Rebel@ SpaceForce USA_ 57 m Sign up Iam in Portland because it' s a free Country.  mosaic 2 g 2@ mosaic 2 g 2-8 h Replying to@ Mac Smiff Richard Blake Ham pe was arrested on 250.000 bond. Why was the“ black rebel in Portland? That' s that shit that_ wait, I' m hearing in 5,4 3,2. . . . . . . . . . . . . . . . . . . . .  Man whose head was split with rubber bullet 15 40 211 000 Black Rebel@ SpaceForce USA_ 1 h I' m glad people stepped into drag my attacker to the police he' s currently Yes m 1000 You might like sitting on a$ 250,000 bail for felony assault Type here to search"
 open borders open borders get the fuck out of our town get the fuck out of our town i mean we've,non_hate_video_59,0,non_hate_video_59_frame29790.jpg,"Search Twitter Login Sign up 210 Following 6,293 Followers New to Twitter?  Tweets Tweets& replies Media Likes Sign up now to get your own personalized timeline l Black Rebel@ SpaceForce USA- 57 m Sign up Iam in Portland because it' s a free Country.  mosai c 2 g 2@ mosai c 2 g 2-8 h Replying to@ Mac Smiff Richard Blake Ham pe was arrested on 250.000 bond. Why was the“ black rebel in Portland? That' s that shit that_ wait, I' m hearing in 5,4 3,2. . . . Q an on, Fox News A xi os, will probably have him on instead of the man whose head was split with rubber bullet 15 40 211 000 Black Rebel@ SpaceForce USA- 1 h I' m glad people stepped into drag my attacker to the police he' s currently You might like sitting on a$ 250,000 bail for felony assault Type here to search"
 even put videos out showing them saying get the fuck out you do not have that right. You can leave if you don't like it. You have that,non_hate_video_59,0,non_hate_video_59_frame30060.jpg,"Search Twitter Login Sign up 210 Following 6,293 Followers New to Twitter?  Tweets Tweets& replies Media Likes Sign up now to get your own personalized timeline l Black Rebel@ SpaceForce USA_ 57 m Sign up Iam in Portland because it' s a free Country.  mosai c 2 g 2@ mosai c 2 g 2-8 h Replying to@ Mac Smiff Richard Blake Ham pe was arrested on 250.000 bond. Why was the“ black rebel in Portland? That' s that shit that_ wait, I' m hearing in 5,4 3,2. . . . Qa non, Fox News A xi os, will probably have him on instead of the man whose head was split with rubber bullet 15 40 211 000 Black Rebel@ SpaceForce USA_ 1 h I' m glad people stepped into drag my attacker to the police he' s currently Yes moh ng You might like sitting on a$ 250,000 bail for felony assault Type here to search"
" choice. You don't have to, but you can, but you don't get to force anybody out or keep anybody",non_hate_video_59,0,non_hate_video_59_frame30240.jpg,"Search Twitter Login Sign up 210 Following 6,293 Followers New to Twitter?  Tweets Tweets& replies Media Likes Sign up now to get your own personalized timeline l Black Rebel@ SpaceForce USA- 57 m Sign up Iam in Portland because it' s a free Country.  mosai c 2 g 2@ mosai c 2 g 2-8 h Replying to@ Mac Smiff Richard Blake Ham pe was arrested on 250.000 bond. Why was the“ black rebel in Portland? That' s that shit that. . . wait, I' m hearing in 5,4 3,2. . . . . . . . . . . . . . . . . . . . .  Q an on, Fox News A xi os, will probably have him on instead of the man whose head was split with rubber bullet 15 40 211 000 Black Rebel@ SpaceForce USA- 1 h I' m glad people stepped into drag my attacker to the police he' s currently You might like sitting on a$ 250,000 bail for felony assault Type here to search"
